company_id,ceo,city,company_name,company_type_dict,contact_address,country,found_year,geo,hq,incorporated,industry,intro,link_facebook,link_ins,link_linkedin,link_twitter,link_youtube,logo,operate_state_dict,postcode,province,staff_range
c2fb4a989da49ce8b884328f039ef4ee,,Bay Shore,Akr Inc,,"100 Sweeneydale Ave, Bay Shore, NY, 11706, US",United States,,us,"Bay Shore, NY",,"Technology, Information and Internet",,,,https://www.linkedin.com/company/akr-inc,,,,,,New York,2月10日
aaf5c414213ffa1e07c1a376fbd8599f,,Ithaca,All You Can Eat (AYCE),Privately Held,"Ithaca, NY, 14853, US",United States,2019,us,"Ithaca, NY",,"Technology, Information and Internet","AYCE saves you time and money on mobile food delivery. Compare fees, times, and restaurants side-by-side across services like Grubhub and Uber Eats to find the best delivery option.",,,https://www.linkedin.com/company/all-you-can-eat,,,https://static.myflashinfo.com/image/b/9/6/b96c48e634b83d9c385f4c6ff9353d1a.jpeg,,,New York,2月10日
e47c5a0ad8a0d2cb23ea098c6dec4fd5,,New York City,Alter,Privately Held,"55 E 73RD ST STE GF, New York City, New York, 10021, US",United States,2017,us,"New York City, New York",,"Technology, Information and Internet","Alter is an open source, cross-platform SDK consisting of a real-time 3D avatar system and motion capture built from scratch for web3 interoperability and the open metaverse. With Alter, developers can easily pipe avatars into their app, game or website.",,,https://www.linkedin.com/company/alterxyz,https://www.twitter.com/alter,,https://static.myflashinfo.com/image/8/2/d/82d4e2b6d1b831464c20591b3e6138be.jpeg,,,New York,11-50
ada666f166939ec2d8ec0247649795fb,,New York City,American Pet Discounts,Privately Held,"Greater New York City Area, New York City, US",United States,2011,us,New York City,,"Technology, Information and Internet","American Pet Discounts provides prospective and/or current pet owners with pertinent information, statistics, products, and services that a pet owner needs to best care for their pets. We additionally provide current and/or prospective pet owners with products they can utilize to provide their pet with optimal care. Visit our Website: http://www.americanpetdiscounts.com 

Like Us on Facebook: http://www.facebook.com/petproduct

Follow Us on Twitter: @AmericanPetDisc",,,https://www.linkedin.com/company/american-pet-discounts,,,https://static.myflashinfo.com/image/6/9/f/69f6564b23d00308258431e06629a5f0.jpeg,,,New York,2月10日
f791456dd1a4f36374db876aefe116a4,,New York City,Amplispot,Privately Held,"Amplispot 244 Madison Avenue 10064-2817,, New York City, New York, 10016-2817 , US",United States,2017,us,"New York City, New York",,"Technology, Information and Internet","Amplispot is the mobile-first company communications platform, used by organizations to increase productivity and empower advocacy by informing and engaging employees with timely, relevant content across channels and devices.

Amplispot also provides Personal Branding platform helping individuals and employees create their personal brand on social media.

Learn more about Amplispot at www.amplispot.com",,,https://www.linkedin.com/company/amplispot,https://www.twitter.com/https://twitter.com/amplispot,,https://static.myflashinfo.com/image/8/0/9/809aa23912b4c0ca336c05ffd6222ad9.jpeg,,,New York,51-200
a3754df5ef84bb8fffd408a9dbaf924f,,New York City,Anthill Jobs,Privately Held,"120 E 23rd Street, New York City, NY, 12866, US",United States,2014,us,"New York City, NY",,"Technology, Information and Internet","Anthill connects small businesses with the Millennial demographic for short-term, project-based, skilled gigs.

Using a data driven, localized freelance platform small businesses can find and hire skilled students & millennials right down the road.

Pre-Revenue – launching in March 2014",,,https://www.linkedin.com/company/anthilljobs,,,https://static.myflashinfo.com/image/5/b/4/5b4f84b29c848af49902bac0947b6c7d.jpeg,,,New York,2月10日
dc29b74d7c9f02e7d361975c3f73bca8,,Rochester,Arkatecht,Privately Held,"Rochester, New York, 14623, US",United States,2017,us,"Rochester, New York",,"Technology, Information and Internet",We create web-based professional advancement tools for working parents.,https://www.facebook.com/arkatecht.com,https://www.instagram.com/arkatecht,https://www.linkedin.com/company/arkatecht-llc,https://www.twitter.com/arkatecht1,,https://static.myflashinfo.com/image/7/3/a/73a371672e3777b66f010010480a3b3e.jpeg,,,New York,2月10日
c75e50da4a1984b6a92d1090ee3f7028,,Ronkonkoma,Artbean Inc.,Privately Held,"2110 5th Ave, Ronkonkoma, NY, 11779, US",United States,2015,us,"Ronkonkoma, NY",,"Technology, Information and Internet","Artbean, launching this Spring, provides an e-commerce platform for both professional and emerging artists to showcase their contemporary paintings. Through this online gallery, artists hailing from prestigious art schools, studios, located both throughout the country and internationally, and independent galleries are given an opportunity to sell their artwork to the everyday art enthusiast.

Through this online gallery, paintings stretching anywhere from 8 x 12 inches to 4 x 5 feet, and ranging in price from $200 to $3000, become accessible. The new collector, interested in decorating any space, can find and purchase creative, original, quality pieces. Artbean is redefining the experience of buying art.

In addition to providing a platform for art enthusiasts to purchase work, Artbean provides unparalleled accessibility to educational content. Our website incorporates a portal that focuses solely on trending art news, up-and-coming artists and exhibitions, and information on our newest contemporary pieces. Within this section of our website, our audience can further explore the artists with whom Artbean has partnered and the Artbean art experts – a committee of artists and art educators that critique the artwork presented on our online gallery. Articles featuring their work, achievements, and upcoming shows will be continuously updated, showcasing both our team and the creative work that they are constantly contributing to the art community.

At Artbean, we believe that art has its place in every area of your life; from your home to your hotel room; from your office to your local boutique, and everywhere in between. Why live without art? Every blank wall is a canvas waiting to be accompanied by its medium; allow that medium to be a piece of original artwork.",,,https://www.linkedin.com/company/artbean-inc-,,,https://static.myflashinfo.com/image/7/d/7/7d786bed09ecb31e4b6f85691958ef81.jpeg,,,New York,2月10日
d1bf19d3bca80d438ae066a55c1a6bbf,,New Hyde Park,Aryabh Consulting Ltd,Privately Held,"116 N 5th Street New Hyde Park, New Hyde Park, New York, 11040, US",United States,2006,us,"New Hyde Park, New York",,"Technology, Information and Internet","Aryabh Consulting Ltd (ACL) is a US based IT service and consulting company established in 2017. Although a young company, we were successful in attracting very bright, innovative and experienced individuals and with industry experience ranging between 10 to 25 years.",,,https://www.linkedin.com/company/aryabh-consulting-ltd,,,https://static.myflashinfo.com/image/f/5/d/f5df0f221eea4ce0d40e0e2a2ab6604e.jpeg,,,New York,2月10日
1ea6955f7f0d7cd400a638ec8af4e238,,Port Washington,Ask8 Digital Marketing - internet marketing consulting Firm,Partnership,"24 Matinecock Ave, Port Washington, New York, 11050, US",United States,2002,us,"Port Washington, New York",,"Technology, Information and Internet","Are you a small business owner but finding it difficult to drive sales?

Would you love to maximize returns through internet marketing?

Are you looking for support in retail and real estate consulting?

I am Auggie Diaz, a CEO, and Senior Internet Marketing Consultant at Ask.com - a digital marketing firm that helps small businesses to generate traffic through cutting edge marketing tools.

With 25+ years'? experience in North East retail business industry,  combined with 15+years in executing internet marketing services such as; web designing, SEO tactics, social media marketing, real estate marketing, content marketing, video marketing and more, I am well-equipped in running a marketing campaign that will substantially boost Return On Investment. ?To learn more about our services, visit www.ask8.com? 

Through extensive research, we discovered 3 major problems pervading small businesses:

?Lack of marketing knowledge and trying to do things on their own.
?Difficulty in finding and retaining profitable customers.
?Exorbitant rate of billboards, TV commercials and other means of advertisement.
 
?Our solutions:

★We provide consulting services by understanding your business goals and recommend perfect marketing brands to establish sales plan.
★With our unrivaled digital platforms, we connect your business with the right prospects and consolidate your customer's relationships, having their best interest in mind. ★We offer digital marketing services that will keep your pocket smiling  

If you are interested in our services, kindly contact me at info@ask8.com or by phone 718-865-8859.Follow us on our LinkedIn Business page at https://www.linkedin.com/company/9221096

I hope to be friends with you All,  
To your Success 
Auggie Diaz
Internet Marketing Consultant",,,https://www.linkedin.com/company/ask8-com,,,https://static.myflashinfo.com/image/8/e/7/8e79257dee1ab9e64d815d26eb3821e2.jpeg,,,New York,0-1
